,tripReadId,partnerName,cargoTonnage,asset_type,loadedDate,source_region,destination_region,source,destination,goodType,asset_size,totalDistance,month,currency,amount
1331,TP1113644,Afripowers Nig Ltd,30.0,Open,2020-12-18 14:06:00+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,0.073159,December,NGN,119837.0
1332,TP1111297,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-08 02:13:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1333,TP1111538,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 06:24:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1334,TP1111539,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 06:50:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1335,TP1111540,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 04:52:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1336,TP1111545,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 04:59:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1337,TP1111546,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:04:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1338,TP1111547,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:06:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1339,TP1111548,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:08:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1340,TP1111552,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:10:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1341,TP1111554,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:12:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1342,TP1111555,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:14:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1343,TP1111556,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 07:30:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1344,TP1111557,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:39:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1345,TP1111558,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:16:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1346,TP1111559,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 06:42:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1347,TP1111561,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 06:44:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1348,TP1111562,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 07:36:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1349,TP1111563,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 07:26:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1350,TP1111564,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:41:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1351,TP1111565,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 07:12:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1352,TP1111566,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:52:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1353,TP1111186,T SPLENDOR EMPORIUM LIMITED ,30.0,Flatbed,2020-12-07 13:30:00+00:00,south west,south east,OGUN,ENUGU,OTHERS,40.0,0.0,December,NGN,363726.0
1354,TP1091485,IPI LOGISTICS,15.0,Covered,2020-09-18 18:51:08.770000+00:00,south west,south south,OGUN,RIVERS,DETERGENT,15.0,0.0,September,NGN,192559.0
1355,TP1113356,SRO LOGISTICS LTD,30.0,Covered,2020-12-15 19:54:00+00:00,south west,south south,OGUN,DELTA,OTHERS,30.0,0.0,December,NGN,316279.0
1356,TP1112078,SRO LOGISTICS LTD,30.0,Covered,2020-12-10 17:25:00+00:00,south west,south south,OGUN,DELTA,OTHERS,30.0,0.442279,December,NGN,316279.0
1357,TP1111568,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 06:17:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1358,TP1111569,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 06:23:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1359,TP1111570,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:35:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1360,TP1111571,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 07:07:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1361,TP1111572,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 07:14:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1362,TP1111573,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 07:18:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1363,TP1111574,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:48:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1364,TP1111575,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:19:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1365,TP1111576,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:57:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1366,TP1111577,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:59:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1367,TP1111578,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:28:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1368,TP1111580,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 05:54:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1369,TP1111609,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 09:47:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1370,TP1111756,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 20:03:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1371,TP1111757,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 18:38:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1372,TP1111758,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 18:41:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1373,TP1112082,Jenkings Global Limited,30.0,Open,2020-12-10 09:06:00+00:00,north central,north west,KOGI,SOKOTO,COAL,40.0,1.083761,December,NGN,465000.0
1374,TP1111759,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 18:46:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1375,TP1111671,Jenkings Global Limited,30.0,Open,2020-12-09 11:21:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,0.0,December,NGN,465000.0
1376,TP1111760,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 18:51:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1377,TP1111761,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 18:52:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1378,TP1111762,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 18:53:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1379,TP1111763,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 18:56:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1380,TP1111765,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:01:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1381,TP1111767,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:28:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1382,TP1111768,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:31:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1383,TP1111769,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:37:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1384,TP1111770,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:40:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1385,TP1111772,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:43:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1386,TP1112318,Jenkings Global Limited,30.0,Covered,2020-12-11 16:28:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,0.0,December,NGN,465000.0
1387,TP1111774,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:46:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1388,TP1114081,Akande omowunmi nigeria,12.0,Covered,2020-12-17 14:52:00+00:00,south west,south east,OGUN,ENUGU,WINE AND SPIRIT,15.0,0.0,December,NGN,283500.0
1389,TP1111775,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:49:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1390,TP1111777,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:52:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1391,TP1111778,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:56:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1392,TP1111779,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:59:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1393,TP1111780,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 20:02:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1394,TP1111781,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 20:04:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1395,TP1115185,Jotmo Systems Limited,12.0,Covered,2020-12-21 11:00:00+00:00,south west,south west,OGUN,OYO,WINE AND SPIRIT,20.0,190982.0,December,NGN,126000.0
1396,TP1111783,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 20:05:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1397,TP1111784,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:29:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1398,TP1114880,Akande omowunmi nigeria,8.0,Covered,2020-12-20 17:47:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,0.0,December,NGN,63000.0
1399,TP1111785,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:21:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1400,TP1111787,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-09 19:23:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1401,TP1112101,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 19:35:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1402,TP1112105,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 19:32:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1403,TP1112109,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 19:31:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1404,TP1112112,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 19:29:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1405,TP1112116,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 20:27:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,13442.0,December,NGN,311750.0
1406,TP1112117,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 20:28:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1407,TP1112118,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 20:30:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1408,TP1112527,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 21:04:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.014875,December,NGN,311750.0
1409,TP1112528,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-10 21:08:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,14875.0,December,NGN,311750.0
1410,TP1112358,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 19:03:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1411,TP1112361,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 19:10:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1412,TP1112366,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 19:28:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1413,TP1112365,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 19:28:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1414,TP1112369,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 19:32:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1415,TP1112372,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 19:42:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1416,TP1112390,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 19:49:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,311750.0
1417,TP1112386,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 20:15:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1418,TP1112384,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-12-11 20:15:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,December,NGN,311750.0
1419,TP1108933,RAJICA INTERNATIONAL NIGERIA LTD,40.0,Flatbed,2020-11-28 17:32:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0130549999999999,November,NGN,311750.0
1420,TP1114220,Philips & Elizabeth Ventures,15.0,Covered,2020-12-17 16:31:00+00:00,south west,south east,LAGOS,ANAMBRA,OTHERS,15.0,0.0,December,NGN,358800.0
1421,TP1114837,Philips & Elizabeth Ventures,15.0,Covered,2020-12-19 20:38:00+00:00,south west,south east,LAGOS,IMO,OTHERS,15.0,0.0,December,NGN,358800.0
1422,TP1114196,Lukman Adamu,20.0,Open,2020-12-17 18:51:00+00:00,south west,north central,OGUN,FEDERAL CAPITAL TERRITORY,DRINKS,3.0,666150.0,December,NGN,302500.0
1423,TP1113723,Philips & Elizabeth Ventures,15.0,Covered,2020-12-16 19:32:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,15.0,0.0,December,NGN,120000.0
1424,TP1114655,Philips & Elizabeth Ventures,10.0,Covered,2020-12-18 21:50:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,10.0,0.0,December,NGN,100000.0
1425,TP1114658,Philips & Elizabeth Ventures,10.0,Covered,2020-12-18 22:28:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,10.0,0.0,December,NGN,100000.0
1426,TP1115216,ADEYEMO OLUWASEUN Transport,8.0,Covered,2020-12-21 09:16:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,0.0,December,NGN,73500.0
1427,TP1113643,ADEYEMO OLUWASEUN Transport,12.0,Covered,2020-12-16 14:54:00+00:00,south west,south south,OGUN,EDO,WINE AND SPIRIT,15.0,0.0,December,NGN,178500.0
1428,TP1111420,SRO LOGISTICS LTD,15.0,Covered,2020-12-08 14:28:00+00:00,south west,south west,OGUN,OSUN,OTHERS,15.0,76518.0,December,NGN,120000.0
1429,TP1111675,Jenkings Global Limited,30.0,Open,2020-12-09 13:03:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,1.083761,December,NGN,465000.0
1430,TP1093368,Zee Imperial Concept,20.0,Flatbed,2020-09-27 21:41:34.591000+00:00,south west,south west,LAGOS,LAGOS,RAW MATERIALS,20.0,0.0,September,NGN,430000.0
1431,TP1092197,Zee Imperial Concept,40.0,Flatbed,2020-09-22 20:21:55.206000+00:00,south south,south west,RIVERS,LAGOS,RAW MATERIALS,40.0,0.0,September,NGN,550000.0
1432,TP1113706,Gbenguson International  Enterprise,30.0,Open,2020-12-16 17:53:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,82321.0
1433,TP1113705,Gbenguson International  Enterprise,30.0,Open,2020-12-16 17:53:00+00:00,south west,south west,LAGOS,OGUN,FLOUR,30.0,0.0,December,NGN,119837.0
1434,TP1111031,Jenkings Global Limited,30.0,Open,2020-12-06 21:56:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,1.083761,December,NGN,465000.0
1435,TP1102765,Jenkings Global Limited,30.0,Open,2020-11-05 15:18:00+00:00,north central,north west,KOGI,SOKOTO,COAL,35.0,0.977359,November,NGN,465000.0
1436,TP1112316,Jenkings Global Limited,30.0,Open,2020-12-11 16:20:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,1.083761,December,NGN,465000.0
1437,TP1107604,Jenkings Global Limited,30.0,Open,2020-11-24 15:10:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,0.977359,November,NGN,465000.0
1438,TP1113247,Jenkings Global Limited,35.0,Open,2020-12-15 02:06:00+00:00,north central,north west,KOGI,SOKOTO,COAL,35.0,0.0,December,NGN,465000.0
1439,TP1102252,Jenkings Global Limited,30.0,Open,2020-11-03 10:56:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,0.97625,November,NGN,465000.0
1440,TP1107906,Jenkings Global Limited,30.0,Open,2020-11-25 16:04:00+00:00,north central,north west,KOGI,SOKOTO,SUGAR,40.0,0.0,November,NGN,465000.0
1441,TP1114990,Jenkings Global Limited,30.0,Open,2020-12-20 18:00:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,0.0,December,NGN,465000.0
1442,TP1113610,Jenkings Global Limited,30.0,Open,2020-12-16 13:34:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,0.0,December,NGN,465000.0
1443,TP1113242,Jenkings Global Limited,30.0,Open,2020-12-15 13:50:00+00:00,north central,north west,KOGI,SOKOTO,COAL,30.0,0.0,December,NGN,465000.0
1444,TP1114133,BORWUM VENTURES LIMITED,5.0,Covered,2020-12-17 16:26:00+00:00,south west,south south,LAGOS,RIVERS,OTHERS,8.0,0.0,December,NGN,270000.0
1445,TP1107588,Jenkings Global Limited,35.0,Open,2020-11-18 15:42:00+00:00,north central,north west,KOGI,SOKOTO,COAL,35.0,0.977359,November,NGN,465000.0
1446,TP1115582,Gbenguson International  Enterprise,30.0,Open,2020-12-22 13:04:53.643000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,106533.0
1447,TP1115591,Gbenguson International  Enterprise,30.0,Open,2020-12-22 13:28:40.149000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,82321.0
1448,TP1115565,OLAWALE JOSHUA,30.0,Open,2020-12-22 12:33:52.447000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,87163.0
1449,TP1114791,RIBELO BUFAS ENTERPRISE,30.0,Open,2020-12-22 13:57:02.413000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,106533.0
1450,TP1115613,Gbenguson International  Enterprise,30.0,Open,2020-12-22 14:06:41.341000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,82321.0
1451,TP1115637,RIBELO BUFAS ENTERPRISE,30.0,Open,2020-12-22 14:21:17.529000+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,106533.0
1452,TP1114887,God’s work logistic services ,8.0,Covered,2020-12-20 15:59:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,31112.0,December,NGN,63000.0
1453,TP1115300,Akande omowunmi nigeria,8.0,Covered,2020-12-21 13:05:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,0.0,December,NGN,73500.0
1454,TP1115411,ADEYEMO OLUWASEUN Transport,8.0,Covered,2020-12-21 20:16:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,46203.0,December,NGN,73500.0
1455,TP1115481,ADEYEMO OLUWASEUN Transport,12.0,Covered,2020-12-22 09:28:00+00:00,south west,south west,OGUN,ONDO,WINE AND SPIRIT,15.0,324914.0,December,NGN,157500.0
1456,TP1114562,Oluwatobi Ayoola Transport International,15.0,Covered,2020-12-18 08:37:00+00:00,south west,north west,LAGOS,KADUNA,OTHERS,15.0,770065.0,December,NGN,360000.0
1457,TP1113695,blejoe logistics services,26.0,Covered,2020-12-16 14:26:00+00:00,south west,south west,OGUN,OSUN,WINE AND SPIRIT,30.0,0.0,December,NGN,272500.0
1458,TP1106917,Jenkings Global Limited,30.0,Covered,2020-11-22 14:16:00+00:00,north central,north west,KOGI,SOKOTO,COAL,35.0,0.0,November,NGN,465000.0
1459,TP1092820,kristal transport,40.0,Flatbed,2020-09-25 11:23:00.256000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
1460,TP1092239,kristal transport,40.0,Flatbed,2020-09-23 06:26:35.820000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,September,NGN,280000.0
1461,TP1111137,IQ LOGISTICS,15.0,Covered,2020-12-07 11:44:00+00:00,south west,south east,LAGOS,ABIA,OTHERS,20.0,0.0,December,NGN,270000.0
1462,TP1115848,RIBELO BUFAS ENTERPRISE,30.0,Open,2020-12-23 09:59:25.788000+00:00,south west,south west,LAGOS,OGUN,FMCG,30.0,0.0,December,NGN,195043.0
1463,TP1111953,IQ LOGISTICS,15.0,Covered,2020-12-12 09:23:26+00:00,south west,south south,LAGOS,RIVERS,OTHERS,15.0,0.59186,December,NGN,310000.0
1464,TP1115754,Akande omowunmi nigeria,8.0,Covered,2020-12-22 15:50:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,0.0,December,NGN,73500.0
1465,TP1115755,God’s work logistic services ,8.0,Covered,2020-12-22 15:46:00+00:00,south west,south west,OGUN,LAGOS,WINE AND SPIRIT,10.0,31006.0,December,NGN,63000.0
1466,TP1069515,MVX CHANGE LIMITED,40.0,Flatbed,2020-06-16 18:40:58.887000+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.026667,June,NGN,300000.0
1467,TP1110400,MVX CHANGE LIMITED,40.0,Flatbed,2020-12-03 11:42:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,December,NGN,320000.0
1468,TP1106008,MVX CHANGE LIMITED,40.0,Flatbed,2020-11-18 15:27:00+00:00,south west,south west,LAGOS,LAGOS,OTHERS,40.0,0.0,November,NGN,330000.0
1469,TP1115732,Gbenguson International  Enterprise,30.0,Open,2020-12-22 19:36:00+00:00,south west,south west,LAGOS,LAGOS,FLOUR,30.0,0.0,December,NGN,82321.0
